stage,rank,status,gc_position,gc_timelag_seconds,bib,specialty,age,nationality_code,rider,rider_url,team,uci_points,pcs_points,time_raw,stage_gap_seconds,elapsed_seconds
1,180,finished,180,401,83,Hills,22,BE,Nys Thibau,https://www.procyclingstats.com/rider/thibau-nys,Lidl - Trek,,,",,",391,14382
1,181,finished,181,401,92,Classic,24,GB,Askey Lewis,https://www.procyclingstats.com/rider/lewis-askey,Groupama - FDJ,,,",,",391,14382
1,182,finished,182,561,55,Climber,21,FR,Martinez Lenny,https://www.procyclingstats.com/rider/lenny-martinez,Bahrain - Victorious,,,9:11,551,14542
1,,DNF,,,154,TT,26,CH,Bissegger Stefan,https://www.procyclingstats.com/rider/stefan-bissegger,Decathlon AG2R La Mondiale Team,,,,,
1,,DNF,,,64,TT,28,IT,Ganna Filippo,https://www.procyclingstats.com/rider/filippo-ganna,INEOS Grenadiers,,,,,
2,1,finished,1,0,106,Classic,30,NL,van der Poel Mathieu,https://www.procyclingstats.com/rider/mathieu-van-der-poel,Alpecin - Deceuninck,210.0,100.0,4:45:41,0,17141
2,2,finished,2,4,1,Climber,26,SI,Pogačar Tadej,https://www.procyclingstats.com/rider/tadej-pogacar,UAE Team Emirates - XRG,150.0,70.0,",,",0,17141
2,3,finished,3,6,11,GC,28,DK,Vingegaard Jonas,https://www.procyclingstats.com/rider/jonas-vingegaard,Team Visma | Lease a Bike,110.0,50.0,",,",0,17141
2,4,finished,68,328,94,Classic,22,FR,Grégoire Romain,https://www.procyclingstats.com/rider/romain-gregoire,Groupama - FDJ,90.0,40.0,",,",0,17141
2,5,finished,86,401,111,Classic,33,FR,Alaphilippe Julian,https://www.procyclingstats.com/rider/julian-alaphilippe,Tudor Pro Cycling Team,70.0,32.0,",,",0,17141
2,6,finished,16,49,191,GC,22,GB,Onley Oscar,https://www.procyclingstats.com/rider/oscar-onley,Team Picnic PostNL,55.0,26.0,",,",0,17141
2,7,finished,12,49,156,GC,29,FR,Paret-Peintre Aurélien,https://www.procyclingstats.com/rider/aurelien-paret-peintre,Decathlon AG2R La Mondiale Team,45.0,22.0,",,",0,17141
2,8,finished,4,10,131,GC,24,FR,Vauquelin Kévin,https://www.procyclingstats.com/rider/kevin-vauquelin,Arkéa - B&B Hotels,40.0,18.0,",,",0,17141
2,9,finished,85,401,178,Classic,29,IT,Velasco Simone,https://www.procyclingstats.com/rider/simone-velasco,XDS Astana Team,35.0,14.0,",,",0,17141
2,10,finished,24,49,212,Classic,24,BE,Berckmoes Jenno,https://www.procyclingstats.com/rider/jenno-berckmoes,Lotto,30.0,10.0,",,",0,17141
2,11,finished,23,49,183,Classic,27,FR,Delettre Alexandre,https://www.procyclingstats.com/rider/alexandre-delettre,TotalEnergies,25.0,8.0,",,",0,17141
2,12,finished,6,10,141,Climber,30,ES,Mas Enric,https://www.procyclingstats.com/rider/enric-mas,Movistar Team,20.0,6.0,",,",0,17141
2,13,finished,17,49,51,Climber,25,CO,Buitrago Santiago,https://www.procyclingstats.com/rider/santiago-buitrago-sanchez,Bahrain - Victorious,15.0,4.0,",,",0,17141
2,14,finished,25,49,114,Classic,26,CH,Hirschi Marc,https://www.procyclingstats.com/rider/marc-hirschi,Tudor Pro Cycling Team,10.0,2.0,",,",0,17141
2,15,finished,13,49,2,GC,26,PT,Almeida João,https://www.procyclingstats.com/rider/joao-almeida,UAE Team Emirates - XRG,5.0,1.0,",,",0,17141
2,16,finished,20,49,91,Climber,32,FR,Martin Guillaume,https://www.procyclingstats.com/rider/guillaume-martin,Groupama - FDJ,,,",,",0,17141
2,17,finished,18,49,21,Climber,25,BE,Evenepoel Remco,https://www.procyclingstats.com/rider/remco-evenepoel,Soudal Quick-Step,,,",,",0,17141
2,18,finished,5,10,15,GC,26,US,Jorgenson Matteo,https://www.procyclingstats.com/rider/matteo-jorgenson,Team Visma | Lease a Bike,,,",,",0,17141
2,19,finished,11,49,35,Classic,28,US,Powless Neilson,https://www.procyclingstats.com/rider/neilson-powless,EF Education - EasyPost,,,",,",0,17141
2,20,finished,14,49,161,GC,32,DE,Buchmann Emanuel,https://www.procyclingstats.com/rider/emanuel-buchmann,Cofidis,,,",,",0,17141
2,21,finished,19,49,151,Climber,27,AT,Gall Felix,https://www.procyclingstats.com/rider/felix-gall,Decathlon AG2R La Mondiale Team,,,",,",0,17141
2,22,finished,21,49,71,Climber,35,SI,Roglič Primož,https://www.procyclingstats.com/rider/primoz-roglic,Red Bull - BORA - hansgrohe,,,",,",0,17141
2,23,finished,15,49,85,Climber,24,DK,Skjelmose Mattias,https://www.procyclingstats.com/rider/mattias-skjelmose-jensen,Lidl - Trek,,,",,",0,17141
2,24,finished,22,49,72,GC,24,DE,Lipowitz Florian,https://www.procyclingstats.com/rider/florian-lipowitz,Red Bull - BORA - hansgrohe,,,",,",0,17141
2,25,finished,70,328,206,GC,32,KZ,Lutsenko Alexey,https://www.procyclingstats.com/rider/aleksey-lutsenko,Israel - Premier Tech,,,",,",0,17141
2,26,finished,69,328,96,Hills,33,FR,Pacher Quentin,https://www.procyclingstats.com/rider/quentin-pacher,Groupama - FDJ,,,",,",0,17141
2,27,finished,7,31,101,Sprint,27,BE,Philipsen Jasper,https://www.procyclingstats.com/rider/jasper-philipsen,Alpecin - Deceuninck,,,0:31,31,17172
2,28,finished,8,41,203,GC,22,GB,Blackmore Joseph,https://www.procyclingstats.com/rider/joseph-blackmore,Israel - Premier Tech,,,",,",31,17172
2,29,finished,80,359,171,Climber,28,CO,Tejada Harold,https://www.procyclingstats.com/rider/harold-tejada,XDS Astana Team,,,",,",31,17172
2,30,finished,26,80,153,Climber,27,FR,Berthet Clément,https://www.procyclingstats.com/rider/clement-berthet,Decathlon AG2R La Mondiale Team,,,",,",31,17172
2,31,finished,28,80,66,GC,24,ES,Rodríguez Carlos,https://www.procyclingstats.com/rider/carlos-rodriguez-cano,INEOS Grenadiers,,,",,",31,17172
2,32,finished,81,359,137,GC,30,ES,Rodríguez Cristián,https://www.procyclingstats.com/rider/cristian-rodriguez,Arkéa - B&B Hotels,,,",,",31,17172
2,33,finished,9,41,221,Climber,25,NO,Johannessen Tobias Halland,https://www.procyclingstats.com/rider/tobias-halland-johannessen,Uno-X Mobility,,,",,",31,17172
2,34,finished,34,80,166,GC,33,BE,Teuns Dylan,https://www.procyclingstats.com/rider/dylan-teuns,Cofidis,,,",,",31,17172
2,35,finished,89,432,182,Hills,26,FR,Burgaudeau Mathieu,https://www.procyclingstats.com/rider/mathieu-burgaudeau,TotalEnergies,,,",,",31,17172
2,36,finished,32,80,54,GC,31,AU,Haig Jack,https://www.procyclingstats.com/rider/jack-haig,Bahrain - Victorious,,,",,",31,17172
2,37,finished,31,80,61,GC,39,GB,Thomas Geraint,https://www.procyclingstats.com/rider/geraint-thomas,INEOS Grenadiers,,,",,",31,17172
2,38,finished,82,368,128,Hills,25,CH,Schmid Mauro,https://www.procyclingstats.com/rider/mauro-schmid,Team Jayco AlUla,,,",,",31,17172
2,39,finished,33,80,181,GC,29,BE,Cras Steff,https://www.procyclingstats.com/rider/steff-cras,TotalEnergies,,,",,",31,17172
2,40,finished,35,80,58,Hills,26,GB,Wright Fred,https://www.procyclingstats.com/rider/alfred-wright,Bahrain - Victorious,,,",,",31,17172
2,41,finished,29,80,186,Climber,26,FR,Jegat Jordan,https://www.procyclingstats.com/rider/jordan-jegat,TotalEnergies,,,",,",31,17172
2,42,finished,30,80,95,Classic,28,FR,Madouas Valentin,https://www.procyclingstats.com/rider/valentin-madouas,Groupama - FDJ,,,",,",31,17172
2,43,finished,10,41,121,GC,29,AU,O'Connor Ben,https://www.procyclingstats.com/rider/ben-o-connor,Team Jayco AlUla,,,",,",31,17172
2,44,finished,36,80,16,Climber,30,US,Kuss Sepp,https://www.procyclingstats.com/rider/sepp-kuss,Team Visma | Lease a Bike,,,",,",31,17172
2,45,finished,41,107,138,Classic,31,FR,Venturini Clément,https://www.procyclingstats.com/rider/clement-venturini,Arkéa - B&B Hotels,,,",,",31,17172
2,46,finished,27,80,163,Sprint,33,FR,Coquard Bryan,https://www.procyclingstats.com/rider/bryan-coquard,Cofidis,,,",,",31,17172
2,47,finished,90,446,65,Hills,24,FR,Laurance Axel,https://www.procyclingstats.com/rider/axel-laurance,INEOS Grenadiers,,,0:45,45,17186
2,48,finished,84,398,122,GC,28,IE,Dunbar Eddie,https://www.procyclingstats.com/rider/edward-irl-dunbar,Team Jayco AlUla,,,1:10,70,17211
2,49,finished,38,99,36,GC,26,AU,Sweeny Harry,https://www.procyclingstats.com/rider/harry-sweeny,EF Education - EasyPost,,,1:29,89,17230
2,50,finished,40,99,13,Classic,31,BE,Benoot Tiesj,https://www.procyclingstats.com/rider/tiesj-benoot,Team Visma | Lease a Bike,,,",,",89,17230
2,51,finished,37,99,68,Hills,23,GB,Watson Samuel,https://www.procyclingstats.com/rider/samuel-watson,INEOS Grenadiers,,,",,",89,17230
2,52,finished,42,138,31,Climber,24,IE,Healy Ben,https://www.procyclingstats.com/rider/ben-healy,EF Education - EasyPost,,,",,",89,17230
2,53,finished,39,99,103,Hills,26,AU,Groves Kaden,https://www.procyclingstats.com/rider/kaden-groves,Alpecin - Deceuninck,,,",,",89,17230
2,54,finished,101,490,18,Climber,32,GB,Yates Simon,https://www.procyclingstats.com/rider/simon-yates,Team Visma | Lease a Bike,,,",,",89,17230
2,55,finished,43,138,28,GC,25,BE,Van Wilder Ilan,https://www.procyclingstats.com/rider/ilan-van-wilder,Soudal Quick-Step,,,",,",89,17230
2,56,finished,44,138,3,Hills,28,EC,Narváez Jhonatan,https://www.procyclingstats.com/rider/jhonatan-narvaez,UAE Team Emirates - XRG,,,",,",89,17230
2,57,finished,45,143,195,Classic,22,DK,Andresen Tobias Lund,https://www.procyclingstats.com/rider/tobias-lund-andresen,Team Picnic PostNL,,,1:34,94,17235
2,58,finished,46,143,37,Classic,33,DK,Valgren Michael,https://www.procyclingstats.com/rider/michael-valgren-andersen,EF Education - EasyPost,,,",,",94,17235
2,59,finished,49,190,86,Classic,34,LV,Skujiņš Toms,https://www.procyclingstats.com/rider/toms-skujins,Lidl - Trek,,,",,",94,17235
2,60,finished,51,202,162,Classic,29,ES,Aranburu Alex,https://www.procyclingstats.com/rider/alex-aranburu,Cofidis,,,2:33,153,17294
2,61,finished,47,163,168,Classic,28,FR,Touzé Damien,https://www.procyclingstats.com/rider/damien-touze,Cofidis,,,",,",153,17294
2,62,finished,50,202,158,Classic,23,FR,Tronchon Bastien,https://www.procyclingstats.com/rider/bastien-tronchon,Decathlon AG2R La Mondiale Team,,,",,",153,17294
2,63,finished,102,491,198,GC,24,NL,van den Broek Frank,https://www.procyclingstats.com/rider/frank-van-den-broek,Team Picnic PostNL,,,2:43,163,17304
2,64,finished,104,501,48,Classic,27,DE,Zimmermann Georg,https://www.procyclingstats.com/rider/georg-zimmermann,Intermarché - Wanty,,,2:53,173,17314
2,65,finished,48,188,7,GC,34,BE,Wellens Tim,https://www.procyclingstats.com/rider/tim-wellens,UAE Team Emirates - XRG,,,2:58,178,17319
2,66,finished,106,506,146,GC,31,AT,Mühlberger Gregor,https://www.procyclingstats.com/rider/gregor-muhlberger,Movistar Team,,,",,",178,17319
2,67,finished,57,214,104,GC,33,BE,Meurisse Xandro,https://www.procyclingstats.com/rider/xandro-meurisse,Alpecin - Deceuninck,,,3:11,191,17332
2,68,finished,58,240,57,Hills,26,AU,Stannard Robert,https://www.procyclingstats.com/rider/robert-stannard,Bahrain - Victorious,,,",,",191,17332
2,69,finished,54,212,207,Classic,30,LV,Neilands Krists,https://www.procyclingstats.com/rider/krists-neilands,Israel - Premier Tech,,,3:22,202,17343
2,70,finished,114,530,208,Hills,25,GB,Stewart Jake,https://www.procyclingstats.com/rider/jake-stewart,Israel - Premier Tech,,,",,",202,17343
2,71,finished,56,212,33,TT,30,DK,Asgreen Kasper,https://www.procyclingstats.com/rider/kasper-asgreen,EF Education - EasyPost,,,",,",202,17343
2,72,finished,52,212,187,Classic,31,FR,Turgis Anthony,https://www.procyclingstats.com/rider/anthony-turgis,TotalEnergies,,,",,",202,17343
2,73,finished,53,212,97,Classic,23,FR,Penhoët Paul,https://www.procyclingstats.com/rider/paul-penhoet,Groupama - FDJ,,,",,",202,17343
2,74,finished,112,530,133,GC,22,FR,Costiou Ewen,https://www.procyclingstats.com/rider/ewen-costiou,Arkéa - B&B Hotels,,,",,",202,17343
2,75,finished,61,278,192,Climber,33,FR,Barguil Warren,https://www.procyclingstats.com/rider/warren-barguil,Team Picnic PostNL,,,",,",202,17343
2,76,finished,55,212,177,Classic,32,NL,Teunissen Mike,https://www.procyclingstats.com/rider/mike-teunissen,XDS Astana Team,,,",,",202,17343
2,77,finished,113,530,135,Climber,24,ES,García Pierna Raúl,https://www.procyclingstats.com/rider/raul-garcia-pierna,Arkéa - B&B Hotels,,,",,",202,17343
2,78,finished,59,251,184,GC,24,FR,Gachignard Thomas,https://www.procyclingstats.com/rider/thomas-gachignard,TotalEnergies,,,",,",202,17343
2,79,finished,62,283,157,GC,28,AU,Scotson Callum,https://www.procyclingstats.com/rider/callum-scotson,Decathlon AG2R La Mondiale Team,,,3:27,207,17348
2,80,finished,60,258,17,Classic,30,BE,van Aert Wout,https://www.procyclingstats.com/rider/wout-van-aert,Team Visma | Lease a Bike,,,3:29,209,17350
2,81,finished,63,296,193,Sprint,22,CZ,Bittner Pavel,https://www.procyclingstats.com/rider/pavel-bittner,Team Picnic PostNL,,,4:07,247,17388
2,82,finished,72,343,81,Sprint,24,IT,Milan Jonathan,https://www.procyclingstats.com/rider/jonathan-milan,Lidl - Trek,,,4:54,294,17435
2,83,finished,97,459,6,Climber,31,ES,Soler Marc,https://www.procyclingstats.com/rider/marc-soler,UAE Team Emirates - XRG,,,5:03,303,17444
2,84,finished,75,352,107,Classic,32,BE,Vermeersch Gianni,https://www.procyclingstats.com/rider/gianni-vermeersch,Alpecin - Deceuninck,,,",,",303,17444
2,85,finished,64,313,118,Classic,35,IT,Trentin Matteo,https://www.procyclingstats.com/rider/matteo-trentin,Tudor Pro Cycling Team,,,",,",303,17444
2,86,finished,74,352,205,Classic,25,FR,Louvel Matis,https://www.procyclingstats.com/rider/matis-louvel,Israel - Premier Tech,,,",,",303,17444
2,87,finished,65,313,98,Classic,30,FR,Russo Clément,https://www.procyclingstats.com/rider/clement-russo,Groupama - FDJ,,,",,",303,17444
2,88,finished,67,313,93,Hills,29,FR,Barthe Cyril,https://www.procyclingstats.com/rider/cyril-barthe,Groupama - FDJ,,,",,",303,17444
2,89,finished,76,352,155,Classic,34,BE,Naesen Oliver,https://www.procyclingstats.com/rider/oliver-naesen,Decathlon AG2R La Mondiale Team,,,",,",303,17444
2,90,finished,66,313,87,Classic,33,BE,Stuyven Jasper,https://www.procyclingstats.com/rider/jasper-stuyven,Lidl - Trek,,,",,",303,17444
2,91,finished,167,864,55,Climber,21,FR,Martinez Lenny,https://www.procyclingstats.com/rider/lenny-martinez,Bahrain - Victorious,,,",,",303,17444
2,92,finished,124,631,185,Classic,26,FR,Jeannière Emilien,https://www.procyclingstats.com/rider/emilien-jeanniere,TotalEnergies,,,",,",303,17444
2,93,finished,121,631,136,Hills,24,FR,Le Berre Mathis,https://www.procyclingstats.com/rider/mathis-le-berre,Arkéa - B&B Hotels,,,",,",303,17444
2,94,finished,137,704,201,Climber,38,CA,Woods Michael,https://www.procyclingstats.com/rider/michael-woods,Israel - Premier Tech,,,",,",303,17444
2,95,finished,122,631,62,GC,25,NL,Arensman Thymen,https://www.procyclingstats.com/rider/thymen-arensman,INEOS Grenadiers,,,",,",303,17444
2,96,finished,125,631,8,Climber,32,GB,Yates Adam,https://www.procyclingstats.com/rider/adam-yates,UAE Team Emirates - XRG,,,",,",303,17444
2,97,finished,91,447,164,GC,36,ES,Izagirre Ion,https://www.procyclingstats.com/rider/ion-izagirre,Cofidis,,,",,",303,17444
2,98,finished,73,352,225,Classic,30,NO,Hoelgaard Markus,https://www.procyclingstats.com/rider/markus-hoelgaard,Uno-X Mobility,,,",,",303,17444
2,99,finished,78,352,63,TT,28,NO,Foss Tobias,https://www.procyclingstats.com/rider/tobias-foss,INEOS Grenadiers,,,",,",303,17444
2,100,finished,138,704,42,Classic,25,FR,Barré Louis,https://www.procyclingstats.com/rider/louis-barre,Intermarché - Wanty,,,",,",303,17444
2,101,finished,123,631,167,TT,29,FR,Thomas Benjamin,https://www.procyclingstats.com/rider/benjamin-thomas-2,Cofidis,,,",,",303,17444
2,102,finished,77,352,23,Classic,28,NL,Eenkhoorn Pascal,https://www.procyclingstats.com/rider/pascal-eenkhoorn,Soudal Quick-Step,,,",,",303,17444
2,103,finished,92,447,74,Classic,31,IT,Moscon Gianni,https://www.procyclingstats.com/rider/gianni-moscon,Red Bull - BORA - hansgrohe,,,",,",303,17444
2,104,finished,126,653,25,Climber,24,FR,Paret-Peintre Valentin,https://www.procyclingstats.com/rider/valentin-paret-peintre,Soudal Quick-Step,,,5:25,325,17466
2,105,finished,96,454,14,TT,33,BE,Campenaerts Victor,https://www.procyclingstats.com/rider/victor-campenaerts,Team Visma | Lease a Bike,,,",,",325,17466
2,106,finished,83,374,44,Classic,23,FR,Page Hugo,https://www.procyclingstats.com/rider/hugo-page,Intermarché - Wanty,,,",,",325,17466
2,107,finished,71,329,41,Classic,25,ER,Girmay Biniam,https://www.procyclingstats.com/rider/biniam-girmay,Intermarché - Wanty,,,",,",325,17466
2,108,finished,128,663,84,Hills,24,US,Simmons Quinn,https://www.procyclingstats.com/rider/quinn-simmons,Lidl - Trek,,,5:35,335,17476
2,109,finished,95,453,22,TT,34,IT,Cattaneo Mattia,https://www.procyclingstats.com/rider/mattia-cattaneo,Soudal Quick-Step,,,",,",335,17476
2,110,finished,79,358,222,Classic,29,NO,Abrahamsen Jonas,https://www.procyclingstats.com/rider/jonas-abrahamsen,Uno-X Mobility,,,",,",335,17476
2,111,finished,88,411,34,Climber,24,FR,Baudin Alex,https://www.procyclingstats.com/rider/alex-baudin,EF Education - EasyPost,,,",,",335,17476
2,112,finished,152,736,92,Classic,24,GB,Askey Lewis,https://www.procyclingstats.com/rider/lewis-askey,Groupama - FDJ,,,",,",335,17476
2,113,finished,105,502,75,Classic,22,NZ,Pithie Laurence,https://www.procyclingstats.com/rider/laurence-pithie,Red Bull - BORA - hansgrohe,,,6:39,399,17540
2,114,finished,93,448,67,Classic,29,GB,Swift Connor,https://www.procyclingstats.com/rider/connor-swift,INEOS Grenadiers,,,",,",399,17540
2,115,finished,165,800,123,TT,34,AU,Durbridge Luke,https://www.procyclingstats.com/rider/luke-durbridge,Team Jayco AlUla,,,",,",399,17540
2,116,finished,94,448,32,Hills,28,IT,Albanese Vincenzo,https://www.procyclingstats.com/rider/vincenzo-albanese,EF Education - EasyPost,,,",,",399,17540
2,117,finished,87,409,125,Hills,37,SI,Mezgec Luka,https://www.procyclingstats.com/rider/luka-mezgec,Team Jayco AlUla,,,",,",399,17540
2,118,finished,154,770,226,GC,25,NO,Johannessen Anders Halland,https://www.procyclingstats.com/rider/anders-halland-johannessen,Uno-X Mobility,,,7:22,442,17583
2,119,finished,156,797,46,Classic,27,DE,Rutsch Jonas,https://www.procyclingstats.com/rider/jonas-rutsch,Intermarché - Wanty,,,7:49,469,17610
2,120,finished,158,797,45,Classic,25,BE,Rex Laurenz,https://www.procyclingstats.com/rider/laurenz-rex,Intermarché - Wanty,,,",,",469,17610
2,121,finished,168,870,26,GC,31,DE,Schachmann Maximilian,https://www.procyclingstats.com/rider/maximilian-schachmann,Soudal Quick-Step,,,",,",469,17610
2,122,finished,100,479,38,Hills,25,NL,van den Berg Marijn,https://www.procyclingstats.com/rider/marijn-van-den-berg,EF Education - EasyPost,,,",,",469,17610
2,123,finished,157,797,152,TT,31,FR,Armirail Bruno,https://www.procyclingstats.com/rider/bruno-armirail,Decathlon AG2R La Mondiale Team,,,",,",469,17610
2,124,finished,115,545,127,Classic,33,NL,Reinders Elmar,https://www.procyclingstats.com/rider/elmar-reinders,Team Jayco AlUla,,,",,",469,17610
2,125,finished,155,797,4,Classic,31,DE,Politt Nils,https://www.procyclingstats.com/rider/nils-politt,UAE Team Emirates - XRG,,,",,",469,17610
2,126,finished,161,797,5,GC,27,FR,Sivakov Pavel,https://www.procyclingstats.com/rider/pavel-sivakov,UAE Team Emirates - XRG,,,",,",469,17610
2,127,finished,98,479,116,Hills,24,DE,Mayrhofer Marius,https://www.procyclingstats.com/rider/marius-mayrhofer,Tudor Pro Cycling Team,,,",,",469,17610
2,128,finished,99,479,196,Sprint,26,DE,Märkl Niklas,https://www.procyclingstats.com/rider/niklas-markl,Team Picnic PostNL,,,",,",469,17610
2,129,finished,103,492,105,Classic,31,BE,Rickaert Jonas,https://www.procyclingstats.com/rider/jonas-rickaert,Alpecin - Deceuninck,,,",,",469,17610
2,130,finished,164,797,108,Climber,23,BE,Verstrynge Emiel,https://www.procyclingstats.com/rider/emiel-verstrynge,Alpecin - Deceuninck,,,",,",469,17610
2,131,finished,159,797,216,GC,34,AR,Sepúlveda Eduardo,https://www.procyclingstats.com/rider/eduardo-sepulveda,Lotto,,,",,",469,17610
2,132,finished,169,870,126,GC,24,AU,Plapp Luke,https://www.procyclingstats.com/rider/luke-plapp,Team Jayco AlUla,,,",,",469,17610
2,133,finished,116,545,78,Climber,29,RU,Vlasov Aleksandr,https://www.procyclingstats.com/rider/aleksandr-vlasov,Red Bull - BORA - hansgrohe,,,",,",469,17610
